,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory,MLDecision
5852,10147,113,3.0372469961298156,0.9649861150017887,0.5444444444444445,0.38503687468530645,0.10000000000000009,0.5333333333333333,126.8249351594452,0.2774927430977893,-6.370844807,40.90260977,-6.336466908,40.91103743,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '0' '1'],0
5861,10147,122,232.5072263285051,0.9917081284602457,0.5444444444444445,0.9854401118242468,0.10000000000000009,0.65,101.24747724195625,0.3948606734078458,-6.370844807,40.90260977,-6.803534196,42.96868436,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '0' '1' '0'],0
5859,10147,120,160.46962769288635,0.9366875567595278,0.3222222222222223,0.44831221127764387,0.10000000000000009,0.625,53.278662902036444,0.17534504484735366,-6.370844807,40.90260977,-7.937633742,40.08827301,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['4' '0' '0' '1'],0
5853,10147,114,172.22086857900297,0.9569320187417895,0.3222222222222223,0.44611442507557253,0.10000000000000009,0.625,51.71769518222003,0.17588681879462112,-6.370844807,40.90260977,-7.849340089,41.98459123,"[10.0, 32.0, 10.0, 1.0, 10.0, 1.0, 6.0, 30.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '1' '0' '1'],0
5810,10146,111,75.2013559856109,0.967172890860407,0.6555555555555557,0.7332343153659592,0.10000000000000009,0.8666666666666667,228.15849698019946,0.5577086318905462,-8.547766932,39.686789,-7.692874653,39.84674497,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 43.0, 10.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['0' '0' '0' '0'],0
5832,10146,133,207.87885276277078,0.9908853838821517,0.6555555555555557,0.9272034390818468,0.10000000000000009,0.9666666666666667,183.2001576233599,0.644229160264119,-8.547766932,39.686789,-7.419638133,41.34802412,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['6' '2' '1' '0'],0
5802,10146,103,251.3664735300511,0.9859658490146188,0.5444444444444445,0.6462855222175923,0.10000000000000009,0.7,87.70703790906903,0.3685243975177291,-8.547766932,39.686789,-7.923801582,41.89749354,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 56.0, 10.0, 1.0, 17.0, 7.0, 7.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['8' '2' '1' '1'],0
5816,10146,117,326.06972908804795,0.9817303927861528,0.6555555555555557,0.5877340675337654,0.10000000000000009,0.7,75.29981974249642,0.4461193409627064,-8.547766932,39.686789,-7.685035474,42.54631794,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 56.0, 10.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '0' '1'],0
5808,10146,109,404.39095881824517,0.9742236641813844,0.6555555555555557,0.5234127458921692,0.10000000000000009,0.9666666666666667,52.28976759152858,0.5566903605683743,-8.547766932,39.686789,-7.031288239,43.14136073,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 46.0, 10.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['3' '0' '1' '1'],0
5803,10146,104,377.04996697545215,0.9660877504905111,0.43333333333333346,0.49637296215868304,0.10000000000000009,0.8666666666666667,36.80920633239209,0.3104717439045876,-8.547766932,39.686789,-7.363269908,42.95903,"[5.0, 47.0, 10.0, 6.0, 10.0, 12.0, 11.0, 50.0, 0.0]","[5.0, 43.0, 10.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '0' '1'],0
5766,10145,107,78.30088442951943,0.996549802569991,0.5444444444444445,0.6936451433406255,0.10000000000000009,0.9333333333333333,190.9171923169953,0.473268519290612,-8.264507382,42.54031531,-7.795507059,41.92770916,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '2' '0' '0'],0
5781,10145,122,128.44047131992056,0.9844285666321124,0.5444444444444445,0.7259155306460423,0.10000000000000009,0.5,105.56492267553706,0.30338896101083546,-8.264507382,42.54031531,-6.803534196,42.96868436,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '0' '1' '0'],0
5760,10145,101,108.514126101215,0.9742430607395967,0.43333333333333346,0.411298018436386,0.10000000000000009,0.725,97.60803058834667,0.2691130839811582,-8.264507382,42.54031531,-8.508512416,41.58138476,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['8' '2' '0' '0'],0
5798,10145,139,195.08587173796744,0.9807712491291461,0.5444444444444445,0.6797944765861593,0.10000000000000009,0.5,84.92003992282315,0.2959665630200744,-8.264507382,42.54031531,-6.411657209,41.45302024,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '2' '0' '1'],0
5772,10145,113,241.69574289916514,0.9769244859871425,0.5444444444444445,0.4538994345261901,0.10000000000000009,0.625,76.9794340129212,0.3140902954974499,-8.264507382,42.54031531,-6.336466908,40.91103743,"[8.0, 51.0, 10.0, 1.0, 17.0, 5.0, 2.0, 50.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['6' '0' '0' '1'],0
5751,10144,132,137.47436923093846,0.9580769385914564,0.7666666666666668,1.1622881650331436,0.10000000000000009,0.9666666666666667,292.4758020908859,0.8258128613937432,-6.194996214,42.64083891,-7.559886354,41.92742349,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '0' '1' '0'],0
5740,10144,121,116.66828882340522,0.9753967956195203,0.5444444444444445,0.6445254553452986,0.10000000000000009,0.7333333333333333,139.7198835056282,0.3840670538141572,-6.194996214,42.64083891,-7.561901975,42.34912347,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '1' '1'],0
5729,10144,110,105.05725745411434,0.951884020809597,0.5444444444444445,0.5568095948457731,0.10000000000000009,0.6766666666666666,129.7851487431358,0.34849079817205025,-6.194996214,42.64083891,-7.477429664,42.7005374,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '1' '0'],0
5755,10144,136,120.61400808543326,0.9416979010837933,0.5444444444444445,0.6350967610065189,0.10000000000000009,0.6,117.14974928309675,0.3282655898271671,-6.194996214,42.64083891,-7.347658251,41.97007468,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '1' '1'],0
5742,10144,123,178.25059110466808,0.9341542443333726,0.43333333333333346,0.4035150245544515,0.10000000000000009,0.5833333333333334,66.32944649166679,0.22408987922012008,-6.194996214,42.64083891,-7.94881965,41.70253802,"[5.0, 23.0, 2.0, 1.0, 8.0, 12.0, 10.0, 20.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '0' '1'],0
5686,10143,107,120.66554511089188,0.9925593633198807,0.6555555555555557,1.6732274425186429,0.10000000000000009,0.725,238.13154954690214,0.6472379659009007,-6.347292873,42.06642607,-7.795507059,41.92770916,"[10.0, 54.0, 10.0, 6.0, 9.0, 4.0, 5.0, 50.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['0' '2' '0' '0'],0
5680,10143,101,187.0225361219579,0.9945981154781048,0.6555555555555557,1.0148688595449211,0.10000000000000009,0.8666666666666667,185.28547248997967,0.6097001597537077,-6.347292873,42.06642607,-8.508512416,41.58138476,"[10.0, 54.0, 10.0, 6.0, 9.0, 4.0, 5.0, 50.0, 1.0]","[10.0, 50.0, 10.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['8' '2' '0' '0'],0
5692,10143,113,128.47651930705044,0.9874113741843563,0.5444444444444445,0.38842395718256434,0.10000000000000009,0.7333333333333333,122.52380765547082,0.349062465280189,-6.347292873,42.06642607,-6.336466908,40.91103743,"[10.0, 54.0, 10.0, 6.0, 9.0, 4.0, 5.0, 50.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['6' '0' '0' '1'],0
5665,10142,126,128.8179081116393,0.9653295183141302,0.6555555555555557,0.6736470920900526,0.10000000000000009,0.725,169.75502041721234,0.47660232161084504,-8.416735983,41.34411255,-6.875651556,41.41469164,"[8.0, 41.0, 2.0, 1.0, 8.0, 6.0, -1.0, 30.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['2' '0' '1' '0'],0
5674,10142,135,223.15969566055995,0.987322169434715,0.6555555555555557,0.552668366470214,0.10000000000000009,0.9,144.61188961519534,0.5390042557217888,-8.416735983,41.34411255,-6.212813029,42.50134548,"[8.0, 41.0, 2.0, 1.0, 8.0, 6.0, -1.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '1' '1'],0
5645,10142,106,58.483900494538695,0.9791395320750552,0.43333333333333346,0.36264467596436256,0.10000000000000009,0.7,104.78709492242541,0.25834699332615063,-8.416735983,41.34411255,-8.264957351,41.85767914,"[8.0, 41.0, 2.0, 1.0, 8.0, 6.0, -1.0, 30.0, 1.0]","[8.0, 50.0, 2.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['9' '0' '0' '1'],0
5575,10140,116,101.76930666444704,0.9524472999741641,0.7666666666666668,0.5265425302761955,0.10000000000000009,0.7333333333333333,211.3714767907415,0.5507321760987804,-8.38569049,42.22849098,-7.182759536,42.02430087,"[2.0, 46.0, 10.0, 6.0, 20.0, 7.0, -1.0, 50.0, 0.0]","[2.0, 54.0, 10.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['4' '1' '0' '1'],0
5564,10140,105,54.89275851974391,0.9693180603648807,0.6555555555555557,0.48836741645428844,0.10000000000000009,0.7666666666666667,198.52769945417458,0.4671197387021622,-8.38569049,42.22849098,-8.233199449,42.70916776,"[2.0, 46.0, 10.0, 6.0, 20.0, 7.0, -1.0, 50.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['4' '2' '0' '0'],0
5586,10140,127,128.64359637903837,0.9429080474997193,0.5444444444444445,0.4146493057473199,0.10000000000000009,0.8,131.3443350764243,0.3729586943751858,-8.38569049,42.22849098,-7.047363952,42.83335972,"[2.0, 46.0, 10.0, 6.0, 20.0, 7.0, -1.0, 50.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '1' '1'],0
5577,10140,118,58.72002204921527,0.9443298048316325,0.5444444444444445,0.2876171827265338,0.10000000000000009,0.6333333333333333,122.07712437746646,0.29764990855124757,-8.38569049,42.22849098,-7.784839061,42.51453735,"[2.0, 46.0, 10.0, 6.0, 20.0, 7.0, -1.0, 50.0, 0.0]","[2.0, 57.0, 10.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['6' '2' '0' '0'],0
5596,10140,137,58.900712902830236,0.9654228523208623,0.43333333333333346,0.3461291226450859,0.10000000000000009,0.7333333333333333,107.52856180949681,0.2647764187008473,-8.38569049,42.22849098,-7.698188046,42.08412693,"[2.0, 46.0, 10.0, 6.0, 20.0, 7.0, -1.0, 50.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '1' '1'],0
5554,10139,135,103.27857242654727,0.9691762691876254,0.5444444444444445,0.43230385130475,0.10000000000000009,0.6666666666666666,122.89634735753584,0.3296978255129484,-7.349648774,42.10665411,-6.212813029,42.50134548,"[8.0, 34.0, 2.0, 1.0, 2.0, 12.0, 2.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['5' '0' '1' '1'],0
5545,10139,126,86.40486624874535,0.940759555767181,0.5444444444444445,0.5043714182514535,0.10000000000000009,0.6000000000000001,120.83991402601423,0.312506612444977,-7.349648774,42.10665411,-6.875651556,41.41469164,"[8.0, 34.0, 2.0, 1.0, 2.0, 12.0, 2.0, 30.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1.0' '1.0' '1.0' '1.0'],['2' '0' '1' '0'],0
5503,10138,124,171.29424551488913,0.8902703441352067,0.5444444444444445,0.3687262662395188,0.10000000000000009,0.9333333333333333,128.28806744041603,0.4084126341111597,-8.558810232,42.070618,-6.655188721,42.70008095,"[5.0, 29.0, 10.0, 1.0, 20.0, 8.0, -1.0, 20.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['7' '0' '1' '0'],0
5483,10138,104,139.13967955210393,0.9029920426605381,0.5444444444444445,0.38435023457565903,0.10000000000000009,0.5333333333333333,90.28304271475423,0.2691846587955433,-8.558810232,42.070618,-7.363269908,42.95903,"[5.0, 29.0, 10.0, 1.0, 20.0, 8.0, -1.0, 20.0, 0.0]","[5.0, 43.0, 10.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['9' '0' '0' '1'],0
5490,10138,111,257.74853106262066,0.9203092398507405,0.43333333333333346,0.31047788953886646,0.10000000000000009,0.5333333333333333,44.25049435020527,0.1982279013452229,-8.558810232,42.070618,-7.692874653,39.84674497,"[5.0, 29.0, 10.0, 1.0, 20.0, 8.0, -1.0, 20.0, 0.0]","[5.0, 43.0, 10.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['0' '0' '0' '0'],0
5447,10137,108,118.82109261030166,0.9654801707903398,0.6555555555555557,1.277754948333985,0.10000000000000009,0.8,228.66350201595935,0.6194087856561513,-7.395494703,42.6267968,-6.038611305,42.25371008,"[2.0, 28.0, 2.0, 6.0, 20.0, 4.0, 6.0, 20.0, 0.0]","[2.0, 34.0, 2.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['5' '1' '0' '1'],0
5473,10137,134,103.49519965146953,0.8761432440685621,0.5444444444444445,0.5183660921255479,0.10000000000000009,0.9666666666666667,168.53890586145698,0.4449738795328448,-7.395494703,42.6267968,-8.219124684,41.92328694,"[2.0, 28.0, 2.0, 6.0, 20.0, 4.0, 6.0, 20.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['1.0' '1.0' '1.0' '1.0'],['0' '2' '1' '0'],0
5413,10136,114,89.0616875673285,0.9327412328104981,0.5444444444444445,0.4429771611492216,0.10000000000000009,0.7333333333333333,136.5630506897611,0.3525916881762452,-8.755470747,41.55470365,-7.849340089,41.98459123,"[8.0, 19.0, 10.0, 1.0, 1.0, 3.0, 8.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['8' '1' '0' '1'],0
5419,10136,120,176.98457401468582,0.9157150481620135,0.6555555555555557,0.4261953986780001,0.10000000000000009,0.7333333333333333,133.76564768985864,0.4320879845645179,-8.755470747,41.55470365,-7.937633742,40.08827301,"[8.0, 19.0, 10.0, 1.0, 1.0, 3.0, 8.0, 20.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['4' '0' '0' '1'],0
5411,10136,112,141.95031814514252,0.9253127723029667,0.43333333333333346,0.4208434723412318,0.10000000000000009,0.65,80.84752029489167,0.24472192743050025,-8.755470747,41.55470365,-7.095569613,41.27173559,"[8.0, 19.0, 10.0, 1.0, 1.0, 3.0, 8.0, 20.0, 1.0]","[10.0, 23.0, 10.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['3.0' '3.0' '3.0' '3.0'],['3' '2' '0' '1'],0
5381,10135,122,98.49664210002217,0.9945769973092256,0.8777777777777779,1.7135535395429495,0.10000000000000009,0.9333333333333333,431.1554029967384,1.0938900944216687,-7.568554824,42.28471293,-6.803534196,42.96868436,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '0' '1' '0'],0
5398,10135,139,133.14912957641863,0.99238354473319,0.6555555555555557,1.13891710530366,0.10000000000000009,0.9333333333333333,238.56741901605446,0.6694650672917178,-7.568554824,42.28471293,-6.411657209,41.45302024,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '1'],0
5373,10135,114,40.617217984586055,0.9489600127584624,0.43333333333333346,0.49753114871376686,0.10000000000000009,0.6333333333333333,105.99184054238016,0.2521598454152346,-7.568554824,42.28471293,-7.849340089,41.98459123,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['8' '1' '0' '1'],0
5366,10135,107,43.89060129784675,0.9862027976837184,0.43333333333333346,0.4493657030268813,0.10000000000000009,0.5,86.93639043707478,0.21196096915278145,-7.568554824,42.28471293,-7.795507059,41.92770916,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[8.0, 53.0, 10.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '0' '0'],0
5372,10135,113,183.91857251915079,0.9715250354107646,0.43333333333333346,0.4120234752307302,0.10000000000000009,0.5499999999999999,63.27456269626838,0.2179630530233977,-7.568554824,42.28471293,-6.336466908,40.91103743,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[10.0, 46.0, 10.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['6' '0' '0' '1'],0
5379,10135,120,246.17729161349564,0.9446847150333861,0.43333333333333346,0.4546140602152446,0.10000000000000009,0.6333333333333333,57.36182188673552,0.2419235006360873,-7.568554824,42.28471293,-7.937633742,40.08827301,"[8.0, 38.0, 10.0, 1.0, 9.0, 6.0, 2.0, 30.0, 1.0]","[8.0, 27.0, 10.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10.0' '10.0' '10.0' '10.0'],['4' '0' '0' '1'],0
5353,10134,134,181.5290872652301,0.9502237128529347,0.6555555555555557,0.7676816015632789,0.10000000000000009,0.8,161.9016687347246,0.526217671354655,-6.072905587,41.60310698,-8.219124684,41.92328694,"[2.0, 21.0, 2.0, 1.0, 9.0, 5.0, 9.0, 20.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['0' '2' '1' '0'],0
5327,10134,108,72.39937006717945,0.9818219839856942,0.43333333333333346,0.5881888620964477,0.10000000000000009,0.5666666666666667,95.24258447334192,0.2434157472672601,-6.072905587,41.60310698,-6.038611305,42.25371008,"[2.0, 21.0, 2.0, 1.0, 9.0, 5.0, 9.0, 20.0, 0.0]","[2.0, 34.0, 2.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '1' '0' '1'],0
5283,10133,104,97.4570297366352,0.98417070877797,0.6555555555555557,0.7787846359263978,0.10000000000000009,0.7666666666666667,200.36061505844586,0.5178006838683361,-6.180206679,42.82879652,-7.363269908,42.95903,"[5.0, 36.0, 10.0, 1.0, 10.0, 7.0, 5.0, 30.0, 0.0]","[5.0, 43.0, 10.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['9' '0' '0' '1'],0
5303,10133,124,41.331766339225084,0.9738529855102002,0.43333333333333346,0.5227818633630767,0.10000000000000009,0.7,116.67090120326878,0.2757853694849496,-6.180206679,42.82879652,-6.655188721,42.70008095,"[5.0, 36.0, 10.0, 1.0, 10.0, 7.0, 5.0, 30.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['7' '0' '1' '0'],0
5288,10133,109,77.46316071879743,0.9701698337429061,0.43333333333333346,0.34603650497926414,0.10000000000000009,0.6666666666666666,95.3577833777247,0.24623491868795355,-6.180206679,42.82879652,-7.031288239,43.14136073,"[5.0, 36.0, 10.0, 1.0, 10.0, 7.0, 5.0, 30.0, 0.0]","[5.0, 46.0, 10.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['3' '0' '1' '1'],0
5290,10133,111,354.80714443080103,0.9845675955980163,0.6555555555555557,0.5812061270826991,0.10000000000000009,0.7666666666666667,67.33459271185069,0.4758092830795875,-6.180206679,42.82879652,-7.692874653,39.84674497,"[5.0, 36.0, 10.0, 1.0, 10.0, 7.0, 5.0, 30.0, 0.0]","[5.0, 43.0, 10.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['0' '0' '0' '0'],0
5312,10133,133,193.82825534760212,0.9722399346114832,0.43333333333333346,0.4285289746351995,0.10000000000000009,0.6,66.08126010340057,0.233328457898241,-6.180206679,42.82879652,-7.419638133,41.34802412,"[5.0, 36.0, 10.0, 1.0, 10.0, 7.0, 5.0, 30.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['6' '2' '1' '0'],0
5276,10132,137,84.0354235632011,0.9664434222741575,0.7666666666666668,1.6000154528655406,0.10000000000000009,0.8333333333333334,338.658156774067,0.8345466445454905,-6.68242091,42.03500409,-7.698188046,42.08412693,"[2.0, 33.0, 10.0, 1.0, 20.0, 3.0, 9.0, 30.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '2' '1' '1'],0
5244,10132,105,147.81034612897292,0.9930756053925519,0.7666666666666668,1.6411378555798686,0.10000000000000009,0.8,282.7931737672326,0.8217237900887846,-6.68242091,42.03500409,-8.233199449,42.70916776,"[2.0, 33.0, 10.0, 1.0, 20.0, 3.0, 9.0, 30.0, 0.0]","[2.0, 39.0, 10.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['4' '2' '0' '0'],0
5254,10132,115,126.91149996792502,0.9889643603746838,0.5444444444444445,0.945335909710431,0.10000000000000009,0.7333333333333333,152.1558545704443,0.4271432785805475,-6.68242091,42.03500409,-8.216371286,42.11415529,"[2.0, 33.0, 10.0, 1.0, 20.0, 3.0, 9.0, 30.0, 0.0]","[2.0, 25.0, 10.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['5' '0' '0' '0'],0
5266,10132,127,93.68893106097977,0.9241194400371934,0.5444444444444445,0.5270883661160854,0.10000000000000009,0.7666666666666667,144.55046370972423,0.3759202057411184,-6.68242091,42.03500409,-7.047363952,42.83335972,"[2.0, 33.0, 10.0, 1.0, 20.0, 3.0, 9.0, 30.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['9' '0' '1' '1'],0
5258,10132,119,181.3351684356863,0.9558959385393332,0.5444444444444445,0.4757840997485141,0.10000000000000009,0.6,92.35845507337069,0.30768064264368794,-6.68242091,42.03500409,-6.881616327,40.4111132,"[2.0, 33.0, 10.0, 1.0, 20.0, 3.0, 9.0, 30.0, 0.0]","[2.0, 21.0, 10.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10.0' '10.0' '10.0' '10.0'],['1' '1' '0' '1'],0
5113,10128,134,170.79150864669927,0.9151140259855901,0.5444444444444445,0.650463709062873,0.10000000000000009,0.8666666666666667,135.40560080053356,0.4294506291600457,-8.238919615,40.3873943,-8.219124684,41.92328694,"[2.0, 31.0, 2.0, 1.0, 20.0, 7.0, 9.0, 30.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['3.0' '3.0' '3.0' '3.0'],['0' '2' '1' '0'],0
